0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
331.8830967974883,-335.16219619813893,495.5914387775004,488.78665134301804,52.04598731084827,300.4211572934527,-264.21631303481274,-139.79029269609336,-151.16259258487074,168.80093163971523,-95.95795765763916,-30.981884964751757,-237.8445236736769,69.2757022908403,-138.22288676527748,-37.829992318076094,18.56686795120372,3.9848323262326955,-138.2477693322902,-110.00290222061678,-192.99347490029302,-39.714032936411506,-133.61477301152323,150.92186722754877,-84.39514134702841,-153.25045736330225,4.139581402506182,-84.05578988542726,73.61590998330162,-47.79053046886349,27.416871741236605,39.44665938420778,-112.83735643984012,-38.32598905463938,-4.3612475247153455,-199.50760228285938,121.36272634175289,-108.48019303847774,165.29727640041406,-25.738018019462533,53.94543251581561,9.308794913034614,154.70678131721738,-50.67637538223723,31.646996045401238,60.20017239848832,60.74598951235524,3.7176835601370413,-51.21967568922264,28.89465695004464,-1.611232750365572,-37.75350613930721,-62.24277275513326,-124.8561553952142,-6.290777399599295,42.922190273422665,11.679608694194927,-89.62987472551232,47.48208675213671,-7.005946908564419
324.51775614669947,186.48060304620068,-471.4362620673464,333.97360656020913,18.319779638636096,-39.72873745213034,-366.1622694987497,101.40027240152777,10.00390553765672,188.62065064255853,-144.60883377089004,-10.594521594443748,94.6045272192223,123.35238627719438,-196.07874742673565,39.213366031706535,128.57598735944964,-90.31729853995445,-99.87593985452207,103.26845724142659,150.07330233851607,-31.954090654332745,-31.357481323094092,-19.976470067588387,14.54464136421635,-87.91472479638546,210.74617227092097,14.730377000142726,-198.05339310494622,67.7026304227162,-59.3124865913418,30.844286372645485,-77.7481601821779,-92.52624592874942,55.0675679558116,-27.494235343116994,-72.39772615083415,-25.206439308332698,-88.08829529414066,45.53869092350401,23.103600679622566,49.49131573378852,8.70164903396304,5.3011697908381,-40.4265703613713,114.21554192601448,10.556300021502096,-27.418264828020288,0.19862402640734797,32.197576772131846,-21.74633670993231,39.24719517701255,42.73919162543355,20.87995759649177,15.463626859626855,-26.045993103846715,-20.796904849400743,-80.7960901601781,-31.8138135626651,131.13259241523318
301.30058256169394,114.43514808185213,-507.62906432586755,387.06831051328317,134.7134323553958,-54.60474040966219,-337.862079562255,92.03969859534344,8.648932015105672,207.63425767908058,-170.90638565515206,-27.221277493155675,94.5578855544774,17.021352748224306,-230.1396794240139,-11.260103287561726,90.60470245782494,22.170983729933994,-130.18567636396108,49.13839928385275,149.36122133334825,-14.562598281227734,-34.21040410482161,-45.135186184479366,-81.80481800422615,-49.01788205533193,260.450538909526,110.10650511308934,-208.13592821467716,43.445283188159394,-63.22752695398455,-111.01826947672316,4.014003399016285,-77.19499471324278,-29.853027752118017,86.83790305109993,-91.33780084746351,-52.228463817548786,-38.66297563400878,122.07315063995841,-42.93666555320488,-0.11637105453230598,59.974982992240214,57.300614982939706,16.989921935649797,85.85845586965344,48.20897646746443,9.211996212120717,-17.398956117478107,-37.481089735633454,-43.76180192058967,2.9702513185768296,42.965727972518,-19.01152615248346,34.707581413940204,31.200824655352548,-94.216218839721,-16.498601155369084,-56.81680712593944,-36.41040744318113
641.9301573281839,-646.9360042210674,248.52583043085022,304.07304395490786,47.12466370958161,212.70653145022308,-306.9540935713031,-89.6859410495685,23.281569195695084,385.05923745816597,-119.31885123046699,65.27634882756945,3.8791065170075663,38.333032349400575,-31.774642223102603,-238.57287774505502,1.1817771590567776,82.66648099163218,12.419669634882544,94.48310577198019,-76.87388969861104,-9.932731573239018,-104.39946572178972,33.840303580761564,-154.45537245664946,-19.810131308785945,-147.15132230621424,-41.86767481991282,-174.8078060262264,-56.59988711149698,-11.965516835340187,176.6103647338523,6.492009247709142,157.9078526470905,165.34762107518426,54.860748841261305,74.30853791921095,-57.71666645151296,-40.87137061701145,6.237630901187551,-75.86872593768275,-21.532629084553463,-26.714448563080197,51.96855529345905,62.24841859747168,-126.57096950214681,-79.67846686777798,31.70588625835392,-23.47210670468384,48.44071401708668,113.89196944266463,144.32107726428316,48.30618410039304,-98.91154061011001,-54.412881576568815,27.868089151245904,0.06819873407484363,-36.46695052244609,-10.320411633530915,-15.632312061615977
814.4856668104894,-329.3506119569076,75.92139483835895,364.96019742923346,294.441131713871,62.507789034523014,-380.9359427886829,-134.96118905515294,182.39757319835317,175.7074643061096,-137.1350272035166,-36.681767125741416,49.30736686855048,177.56125516816547,-188.81658441775787,-84.91006285028584,213.13525990972457,56.99596790098407,-123.34011896229158,-22.311838685104043,-41.445153095404336,83.56769556079102,-174.19759948578405,-95.53656499358848,-28.172794390894495,-72.56406199569736,-12.520671001412865,180.82925551935577,-142.17474935820692,22.98462949739361,40.10394187621031,78.11266088261527,-13.708256914387727,75.41947839835288,35.31969035459397,48.268429684131696,4.495269607357058,-14.35626707267539,33.41688408119187,-35.01035264064729,22.127190939304697,-110.17090013228888,-108.33107604272267,-60.64351395693247,-87.50634513262395,-11.337812884495143,-17.881186349087823,-5.892157334726003,-123.05306834542515,-90.46595878362693,-42.400509936629625,-63.630642451551836,37.30157172400851,-1.5563099106605136,15.906614656024978,17.018480480425055,65.40756544717158,150.04364447874343,-36.68645252046828,-11.906925443688337
214.88543408728867,123.67059319686909,-908.1652049691646,29.00608246286277,-336.1934755299023,-136.14088169536709,75.1623242614592,-125.03073116977517,34.510863813841475,466.6926731606402,-22.197210334267524,-240.2474686677425,-8.657328030454964,-30.66274520946512,-147.00977747398932,-67.82164798262747,-19.240643047539727,-248.82977563446966,184.9602155399494,59.33697876019603,-227.96115868816628,-254.9003968767412,-107.6342328125759,-53.40344095565128,93.82802351903761,-17.341634576766428,-52.87516426360957,112.11652776400743,-35.73680100361427,-20.872006021566936,159.87969289490303,84.4261470621837,-67.22203955085442,-105.30753809794396,23.460789859824033,-110.20802075271438,67.59231045076741,388.7238139776875,-86.29919537874898,161.06285745060643,-62.24727711635162,-0.04500397215754603,58.31368975083326,-125.86805637510157,-14.54291004855865,-17.822778309342503,149.03381277855235,87.0481595279326,116.4928273997807,-19.934298446997328,-1.1714899222556023,-17.48412354127705,-121.03771635822154,50.068906123546476,-26.85311500950816,92.29657305500416,15.360158815336337,-6.743568013537529,10.85532792212712,-51.13200571212439
251.95907578349915,28.321478342382893,-498.22481078937074,219.153222998988,131.1453561544865,-5.157039809242822,-228.82810699523773,69.707755724098,48.4786828007419,38.43530860418534,-85.27315622739309,-54.37014114185258,-42.99753680853671,58.588139394535744,-215.88502717687842,110.20405218913291,-5.467803433465843,116.83441996145085,-31.39702541677876,-25.194170179215195,28.55890231286461,-106.26885712687955,-24.117360503232813,-31.92081739567169,6.689912268861305,21.590182181198085,146.49969919202383,-99.14638513639134,-62.96598435688743,126.72888805018209,-118.67621257469135,-8.959131445512796,-15.483759297800813,8.955786428361677,-38.680595960056046,19.872112937422866,-48.609017266994236,-44.84140440694373,-39.67374394862299,55.68879043990901,-48.07059813477865,7.093047221944183,-38.95318002484233,-21.571291779369613,5.50017590757147,-76.96007641392421,-6.546069556136959,-19.586309833027478,105.46019592752258,68.2091680872054,-32.57307182997019,58.12249926278257,-41.730525585645196,-50.74160655882808,-29.458172545097327,-49.538624160740476,3.27792780509777,-99.32578810215394,-1.1088997847524207,-58.66549733886871
186.847781495718,81.59037099664458,-507.5696088987441,23.869911545146397,74.4970878939739,-117.0776523103147,97.98343902223954,-419.29268530868416,-21.9670153010149,114.28031285944935,-245.08078074478152,-525.5050511887675,-17.937468456931583,30.972936131116295,-51.235704486979586,21.932113777428523,-41.94477897163459,-177.68715445264945,-121.85224303178258,64.09851440441862,-136.74835067087486,14.433794652816363,-128.53921889360174,-29.67008041050476,130.7423422600532,-14.093257075639297,-9.881728066070714,183.58107866928992,25.960133652256953,156.34555667975482,-183.27151125523673,-88.88549181843015,0.46198814276945094,-192.01190308916523,-18.723687825021237,-72.84945321789445,153.57748908104963,-161.1516785888561,-19.179903689934438,-59.272878820268005,5.148162713163268,49.43662617285984,-25.736504017323554,99.34234350714722,72.1037138083677,-48.142109328224784,-8.355626683710689,-22.034465658859762,-51.58204177880131,-34.939464482256604,41.77200987178095,-110.66768167229561,138.43520979553728,-120.12195133272645,47.58118025599424,-120.06234874834162,27.797574125516608,74.93403537377849,91.0601979281977,18.83246531114688
137.18541968966431,-131.58607649548043,-32.41067484836989,-529.4318527982457,281.966959105436,-303.21011821570465,169.57266539067217,92.96430113385539,46.6339360732987,165.59405842977202,195.70512942087626,-99.50397733510758,49.99182695317999,80.91084176564615,73.04633466331686,71.09832471634239,67.18750591140902,130.2242328620559,-149.70380979906028,-22.078164387156743,-121.38906458552253,-128.110453828861,-195.0166921925391,34.538825743941715,10.514510263625231,-159.81653242325288,180.24246878955847,-5.437767634510097,134.65000791907667,-19.894622770079565,-10.44952854286378,-191.1291205981732,67.70012398053089,91.48426908975155,-23.992184169409907,-13.841788577929675,7.000969247070434,54.131437775832424,2.380702268366402,-55.67952630012553,15.48567100607537,68.23923703872515,-76.02613510847158,-22.664199889973563,146.97646071419473,-9.835969570321563,14.376687742531159,-54.86597218576829,71.29253060203166,150.6953499369096,-71.55599707768549,-78.33389677052465,62.11591603964099,5.997100587791631,-38.99862911755987,37.87210908332848,-61.19532948972353,12.248038312525898,-5.92935216831655,1.6255559381791105
435.4120491413649,-526.609183751195,260.15757612127936,-259.28655299899646,414.5281992672204,-104.02248617774974,-31.407372149323614,-37.59735854905279,39.640544889116484,-31.107597174782434,82.19065395976682,-50.580550839528115,-111.9460537932239,-16.564112900175388,10.680325300195369,-26.86612624604941,-81.77422115097359,54.90245167423666,-118.79923649897715,-110.26105864482454,-210.9893388360986,43.89248814814083,-2.3098345642653064,-32.06351584351512,3.811117822763911,69.07735406240965,-51.00145646819105,-39.5567581970256,-58.736878013615325,7.912593090932072,-78.23822624698312,3.621311008587268,-3.376739446974952,112.72967063416804,28.18372595422502,-35.07934476938152,-97.7571401120201,14.352467782835852,7.3753767360813605,40.56232650203114,48.706399697275124,-39.24024229806108,38.44404489587303,-7.375695631546218,41.21254886647167,-0.6205497480105818,-0.20951686243134113,-10.101532549794507,44.179014336819115,24.623726790338004,-32.612212331720436,33.877200076213676,3.4095900720897148,-50.78495176858115,-11.851245161876042,30.59427927626249,47.72307962654445,-27.471074138497837,46.527954212067314,13.98757523399614
262.6043779903008,-446.4111410604596,-0.8787093035667355,-412.96463608365474,220.0625449731313,67.33222612816455,65.44495228003265,85.73298476897709,208.35944912196746,123.17646205682082,92.22879144170575,-73.20645822781125,-129.37078462590236,12.716363897772263,81.25747413300846,-159.7791120533298,-52.94508327445592,-44.17078309499418,57.892215501568444,-21.01305494529349,38.01076346626087,17.989308736787223,98.34722754318908,-78.81073966035629,-66.59336946039765,-34.292424542443456,-164.6274352079934,-32.71022674015381,8.426050859285061,97.25237252638091,39.53746857817957,68.03656377114415,-75.91851372275835,34.339584710827985,-58.72487874058501,57.04766149930149,81.35666094027141,46.80504217992338,-14.212264087117353,157.6806707135402,16.355560422937092,7.483383249083593,-44.9063019248628,78.68282309759253,-95.31324183644617,-12.020470088733834,-33.8219631665391,-67.2046762937696,22.887611858602902,-83.24908480965769,-77.29883638052911,92.70054478901062,29.040605740621707,18.37396719530692,31.336424478878538,-30.781106551582223,-63.04311500774316,-75.93181572132504,27.304604521096685,64.16204950699282
-41.96795002690611,-62.71643846949377,-160.0865042067941,-518.975442774416,307.8914945557654,-112.08860496460761,160.10366740706178,4.229353168051373,317.76290201341646,162.0344899484842,327.1291424818176,-8.111844547585068,-61.47197584465019,153.89528810353204,-68.94130572195576,-45.80824560797139,156.96656492661606,62.19482396161146,-151.50106334123913,-173.60058720660126,-38.7266219614775,55.09843229087687,-68.38468462134196,-51.87204038994241,46.669580688918224,-60.20034838632854,8.333512311877108,-70.05896368788939,-2.564728878151424,-40.421345586722985,15.08290480901136,-44.0830540757329,48.62061893719226,-31.51284811571553,9.716734184244073,-16.829456706761448,18.696108820554993,-14.895072045393153,21.21887079696189,37.84898077597092,-92.65000550755936,55.20696942219481,33.50884566113994,-24.07569669304698,62.231958012894026,-15.092979750258776,-65.00444485439566,19.90646632896729,-94.76932776719777,64.6722752254408,-16.237372403573335,-31.536747875097863,71.53432372675795,29.13417934017809,-12.984194855354053,39.80381640872794,20.77924817882506,46.616693540297966,14.2902353356908,-77.8739576701079
243.2825040450677,-201.631183910277,-4.150554885582564,-501.5472150605664,319.22994191416853,-165.42524976368784,69.70283726045231,59.06437064093688,261.853041283801,158.72683077747024,236.93583592403652,-96.90753228757697,-68.3138539294023,42.01336036756754,48.4548313219576,-38.68656577411545,61.086425572357044,113.11773509103612,-102.92580242577337,-150.62554454921994,-94.44295826477365,-28.959886217098237,-14.332726555616139,-49.879661520572874,-8.50938525430418,-50.90065904492215,-55.090093614905456,-22.436088583146194,-13.199892963098018,-20.74784202516953,29.714219590129716,-74.61859290725613,-30.664084493051117,10.935474381850023,-18.31402774518982,-44.44088569164572,-121.25799674454292,17.2759392780055,17.337817313636027,32.23122696748721,-70.70176226868566,-51.5335571128156,60.63112832880628,23.20582078077059,61.69312282676667,-68.10580425742226,55.834946734350794,-21.03420948032757,-11.472568009695436,51.772510391086,-17.02081265004398,-18.778315356828916,11.044205649871534,-69.01993863242782,-55.14945710697707,17.25612157622977,-42.64683135274542,-15.925267610616775,42.24498038435713,-11.67496845748999
-48.7379014563139,-108.1555532206091,-225.11526098372102,-449.39730789096143,287.73911059941884,-69.28511489703375,91.42763925683275,137.39772603281594,324.10295727030245,119.89186010125766,329.97571578632454,11.075161376058364,-51.23415642512069,202.29541495343932,-82.38289364437362,-9.939903353952767,142.18667364199695,-18.03677456150496,-98.81090556307416,-171.2222758119892,55.62905224081472,-10.24155148987552,-60.27769657467232,-69.221996192556,68.23992944680415,27.209721471817943,-28.98060581179455,-66.76702141448538,27.39592005033811,28.738163926890277,26.91299648242679,35.925978335450544,68.1108653647581,75.15214736299221,26.743736358359094,24.209250714882298,-40.26348793509665,-23.59747660059592,20.18601224792307,12.498665833850394,-63.57105210742271,66.20686568887261,61.311317091918745,-23.644556357582275,52.88376555676724,-18.142946705064087,-7.966331180257476,39.409934908258805,-72.5110680807372,-30.6970355179479,64.48657816198968,-38.054578738947875,-32.33780963005776,43.307900241260974,32.50967231589055,-7.031481903499797,-37.274371996653954,41.861557553632174,-44.58070831234797,-16.272813286765924
-766.6172741622827,100.17312470659593,-2.5212546856387443,-366.8119024053859,674.5810620785104,-137.76728800912673,303.3109511672772,-39.77637472109168,156.5560344791916,222.43569203421728,26.32672322033844,-114.99883842660901,-125.51268762932924,-144.4604710701131,122.64299889079426,-131.6307362670853,7.993015712530843,41.73218008891498,-199.23691762082947,34.7081195856509,-214.8710882540946,146.57448034322462,119.74102412216817,33.09088153920434,-84.26133136510447,81.23243838572411,-99.53478052938043,1.71785415864732,-97.97161844409919,84.70900345296995,-41.30783548241422,-147.55370124916777,-59.87527044435965,-33.34287244689368,34.03408231477994,58.479874754454755,108.09384135050082,65.59455629082163,134.90478247941422,30.072976178656678,198.27142738847178,-6.735002537631706,-49.885057241912726,57.15554836843855,-154.32656237667658,117.84787105016497,-48.52654596706093,-40.43579506165695,28.482379540161496,-48.330958962621125,-112.53283204673244,126.39458871702524,-38.627908548609824,-13.186518071423812,-0.4843198684382389,10.593138197023391,26.597320775232745,-52.542771442849634,18.899605274515125,62.929727644518536
30.908218860529598,-166.7455991692746,-175.05888201460135,-399.246369115054,334.63180531845705,33.54174319895915,106.01455578682216,158.71936491053347,231.7647909352703,109.69682483007219,291.90088438903484,-0.23141125672618,-178.4881219798402,92.86307250856004,-51.68444657116062,-46.88524840228428,75.25086966200608,-36.37971944606778,-64.31861357209597,-112.51843881381903,34.857860618953154,93.10044336426417,77.08664621403975,-10.65465944299705,-71.04722875105772,-15.180080993352425,-17.890621846610323,-52.592470088135975,-0.4405485935801435,44.11250589062774,50.165368374509654,-47.91546546246723,-9.066080534548366,-6.837488468229941,34.24079811821665,67.18368663859115,36.88129806682718,21.402023574988153,5.737951205688516,38.07774711955458,-108.0999674177566,-1.131343810521724,-12.649730420932972,1.5293116118266177,-25.373049378970357,33.96890044358458,-12.991145419889168,16.305447820765878,-15.744796071072999,-22.17025934212048,34.157633796416384,20.323271062472504,-48.14580133240143,9.011839756378743,-39.40956523346316,-76.0211966411322,-14.413429910052802,0.7717502624168885,-44.72126709517515,60.04127843793141
