1.170643545022193255e+00,4.829841421543965008e-01,-1.017895891363755467e+00,6.775890999672412596e-02,1.423097345990425866e-01,2.079718965717166912e-01,-1.570364377217913887e+00,4.136569632701390109e-01,-1.453164324413355635e+00,2.019094596266283848e+00,9.548552322851057150e-01,-1.690438544981030189e+00
-1.847906212129098336e+00,-3.584425138811199174e-01,-8.559367435912026423e-01,-7.291667980604180643e-01,-1.846007805933776114e+00,2.060208022135588957e-01,2.063673728075707536e-01,-1.007657166843852758e+00,3.636839812174874620e-01,-6.591801369680134748e-01,-2.012975928192958008e+00,6.329801554837535260e-01
9.635811012007841070e-01,4.135879269846005624e-01,-6.394810271596326201e-01,-4.435766285369691642e-01,-1.033684081973125446e+00,-8.331596870265867150e-01,1.089119986130850481e+00,7.015594613733890927e-01,-8.460891856972206915e-01,1.931832688706696111e+00,7.656303500515462268e-01,8.761163418133620651e-01
7.547538114639481543e-01,-9.303967143129027173e-01,-1.201147887120215918e+00,6.621477027581214037e-01,-1.189493085261521310e+00,4.668806401060945910e-01,1.065146965622926212e+00,-1.402076708910308944e-01,1.090474321882624942e+00,1.215999349720665368e+00,-1.559721700529735244e+00,-8.970407215120933531e-01
3.785601835038784890e-01,1.652082597375301276e+00,1.031672182369738566e+00,1.134659162174100899e+00,-1.274390804204374783e+00,-5.028415983339017403e-01,-8.209792280942931342e-01,1.234459604852916170e+00,1.110485440866416873e+00,-5.555335235073087796e-01,-1.693008911300286634e+00,-1.108051469729906646e+00
6.733696081448510284e-01,-1.425372548369349568e+00,-6.874600994649091579e-01,-1.096428975890739288e+00,4.425633888090418910e-01,1.116381887679369855e+00,1.212233281667947499e-01,-9.982746061468548149e-01,-1.416075237354770033e+00,-7.112573157393777823e-01,-9.718691007145293659e-01,-1.755349117789886781e+00
-7.786926621718258668e-01,-1.154349031918437296e+00,-1.366360922034931535e+00,-7.617044660466810724e-01,6.220656156000360371e-01,1.302000919173996962e+00,-9.197216039091199447e-01,-4.876649990657074274e-01,3.677313401232106260e-01,5.890929493484471369e-01,3.930122463991626014e-01,1.034694882397726001e+00
-1.300441445792319684e+00,-9.977700592219808373e-02,-1.412889252771123649e+00,-1.191823102650603761e-01,2.192063760574856218e-02,-7.999118532052746922e-01,6.304859536983942192e-01,-2.014298733254524798e+00,-4.717252841836213628e-01,-1.219622457632567825e+00,1.437134282499009652e+00,1.543854967868249772e-01
1.510552769618735525e+00,1.392061900064934798e+00,1.739015213872397547e+00,1.538759209117626092e+00,1.433638631242482919e+00,-8.922172561099128707e-01,3.291702256410713456e-01,1.351942890266573549e+00,-4.616850062040323693e-02,1.138905554063854630e+00,2.294813331362870745e-01,6.572459857013297491e-01
-1.655705135063258115e+00,-1.156120924530004812e+00,1.757790161541433305e+00,1.553151957425227492e+00,5.213163388136393683e-01,7.201136549565235745e-01,-3.259102870131929119e-01,-5.628106140611306429e-01,7.258943813149871804e-01,-9.793956745874508041e-01,-3.267909011733673430e-01,1.010280116945807549e+00
