-3.661775845260240025e-01,-5.946376850715010681e-02,-1.400870478311085909e+00,-7.174510665262310294e-01,-3.171495505328086328e-01,-8.026798579540048717e-01,6.213966673427770981e-01,1.607189122389581226e-01,-1.794342027437418330e-01,1.795320847543710574e+00,-6.795993367241532912e-01,-9.609825241282243802e-01
-2.384752616792516766e-02,-8.901986912003690966e-01,-4.188507730051246325e-01,-2.597893605048702259e-01,-3.424521127161613693e-02,-2.986652949085595865e-01,-2.159803572712977460e-02,3.318868928815070229e-01,5.590250256087095915e-01,1.325154791572153101e+00,-1.864580197629443076e-02,1.391209131330923388e+00
-3.571366718050528188e-02,4.397035162359440030e-01,-1.267535864352624664e+00,1.221981820644416628e+00,2.432918412005097841e-01,-8.833659358150868224e-01,2.007286781576233803e-01,-9.520343272127504974e-01,9.057180019183614927e-01,-7.349783647560084177e-01,3.384662510601397223e-01,3.228332453394797824e-02
-6.592912347696661124e-01,1.500281373981856431e-02,9.098581282006296123e-01,1.032686496184539005e+00,-4.602571584397873727e-01,6.446685053359729571e-03,2.186740309781190217e-01,-1.151619025473028302e+00,2.699096129827502008e-02,2.514385660777602727e-01,4.106675776767101937e-01,-9.978537955840682816e-01
4.197551258251265294e-01,-1.466092993953477530e-01,1.958157666891528412e-03,1.288799318687084972e+00,-8.062193978732408173e-01,-6.502492507649949571e-01,1.936684957648003580e-01,1.387938117410357330e+00,4.081102488620338975e-01,5.712311094997490901e-01,5.319890675688397907e-01,9.392675385136353000e-03
6.329162643915201558e-01,-1.278217070584728221e+00,-4.425902843436387291e-01,-2.418096668291004891e-01,-7.811513816222369622e-01,-1.428382011416812203e-01,4.125253213377225725e-01,4.805406870320175217e-01,-2.122350543634414222e-01,-6.519682684599337197e-01,-2.615920972008902723e-01,-1.817471156699933088e+00
-1.020989163153524171e+00,-6.642979965349159466e-01,1.185175063977339099e-01,9.684981752145022105e-01,1.112461818530229074e+00,7.460152736053500266e-01,6.557674089301042397e-02,3.266838422575618628e-01,-3.828921919542930263e-01,3.639491229489985047e-01,-5.722411003147076514e-01,-3.791947186301745654e-01
8.453837314556003069e-01,-4.409033289897089647e-01,2.002872324809579219e-01,3.146457987687235613e-01,6.854643981201390401e-01,-8.258243535992103590e-01,4.513146515880485099e-01,-1.517474962616793821e+00,8.709127090345037958e-01,1.331025094708323753e+00,-3.174073981740552219e-01,2.369045305185358274e-01
-6.931273879769046797e-02,-9.507181128436072992e-01,-3.358458874703853514e-01,1.533738906077712905e-01,2.666041209468754114e-01,1.444646210517274820e+00,3.330437190663450009e-01,-7.801745545227313228e-01,9.931992181207864867e-01,-8.324175076086151592e-02,9.317654228956150364e-01,-4.702653416266870390e-01
8.727983119522668698e-01,1.108758251846072351e+00,1.521381368033295267e+00,-1.018970314123348153e+00,4.895866149773410447e-02,-4.367395774059264490e-01,1.390785882065049273e-01,-9.405162037985436152e-01,-1.341284742663625129e-01,7.950928141405819716e-01,-2.451341010641614748e-01,-2.712165477219028453e-01
6.069849248235272832e-01,-2.414051503187084891e-01,1.014488746180478351e+00,1.356165364866243506e+00,-1.081223173365301715e+00,-7.416150757504029745e-01,-2.430502662179850337e-01,3.228429310109109385e-01,-4.300186559323333491e-01,2.451753844207524569e-01,-8.043782174064110224e-01,4.549154340368672389e-01
5.163354117991265646e-01,-3.909241442968401925e-01,1.102281435545489741e+00,1.637342716700601608e+00,4.644964425446068135e-01,4.332983462733970281e-01,2.094397311314352139e-01,-3.915992958954137571e-01,-3.011690623451238058e-02,-7.622219404684611455e-01,-9.989508726161557828e-01,5.294619172103454119e-01
